Code,Days to Trade,FlowUS$m,Name,Shares to Trade,Status,days,effective_date,profit,relative_profit
MDKA.JK,11.32,124.7,Merdeka CopperGold Tbk PT,996340420,Delete,22,2020/11/30,128.8659794,25.04300697
MDKA.JK,11.32,124.7,Merdeka CopperGold Tbk PT,996340420,Delete,23,2020/11/30,129.3814433,26.26132581
MDKA.JK,11.32,124.7,Merdeka CopperGold Tbk PT,996340420,Delete,24,2020/11/30,131.443299,28.70054183
MDKA.JK,11.32,124.7,Merdeka CopperGold Tbk PT,996340420,Delete,25,2020/11/30,127.3195876,24.96531303
MDKA.JK,11.32,124.7,Merdeka CopperGold Tbk PT,996340420,Delete,26,2020/11/30,121.1340206,17.13717872
MDKA.JK,11.32,124.7,Merdeka CopperGold Tbk PT,996340420,Delete,27,2020/11/30,130.4123711,23.96070087
MDKA.JK,11.32,124.7,Merdeka CopperGold Tbk PT,996340420,Delete,28,2020/11/30,130.4123711,23.8649516
MDKA.JK,11.32,124.7,Merdeka CopperGold Tbk PT,996340420,Delete,29,2020/11/30,124.742268,17.08924889
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-1,2020/11/30,104.9180328,4.119466416
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-2,2020/11/30,103.9344262,3.542160622
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-3,2020/11/30,102.9508197,3.46819111
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-4,2020/11/30,100,1.013973871
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-5,2020/11/30,100,3.428399137
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-6,2020/11/30,102.295082,5.318807057
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-7,2020/11/30,97.37704918,0.045923137
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-8,2020/11/30,98.36065574,-0.054241654
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-9,2020/11/30,94.75409836,-3.25340118
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-10,2020/11/30,94.75409836,-1.282199354
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-11,2020/11/30,94.09836066,-2.44868814
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-12,2020/11/30,93.7704918,-2.128594285
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-13,2020/11/30,98.68852459,4.469155469
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-14,2020/11/30,93.7704918,-0.20014105
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-15,2020/11/30,94.75409836,2.730266589
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-16,2020/11/30,93.44262295,2.250875472
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-17,2020/11/30,92.13114754,2.490644273
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-18,2020/11/30,93.1147541,4.986529512
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-19,2020/11/30,92.13114754,5.207260461
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-20,2020/11/30,92.78688525,4.520730251
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-21,2020/11/30,92.78688525,4.19323065
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-22,2020/11/30,94.42622951,5.57801273
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-23,2020/11/30,92.78688525,3.906361125
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-24,2020/11/30,92.78688525,3.822188016
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-25,2020/11/30,98.36065574,9.556057654
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-26,2020/11/30,100,10.57047805
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-27,2020/11/30,99.67213115,10.51657848
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-28,2020/11/30,102.9508197,13.40148818
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-29,2020/11/30,102.6229508,14.05910675
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-30,2020/11/30,102.295082,13.36579419
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-31,2020/11/30,101.6393443,12.25798068
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-32,2020/11/30,91.80327869,2.516302482
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-33,2020/11/30,92.45901639,3.33505229
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-34,2020/11/30,93.44262295,4.087892119
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-35,2020/11/30,95.40983607,7.699110104
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-36,2020/11/30,92.78688525,3.73703131
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-37,2020/11/30,93.1147541,4.168858682
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-38,2020/11/30,95.40983607,7.625340412
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-39,2020/11/30,97.70491803,10.36228392
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-40,2020/11/30,99.3442623,11.02306376
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-41,2020/11/30,99.3442623,10.97081969
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-42,2020/11/30,100.9836066,12.76500464
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-43,2020/11/30,103.6065574,14.79719264
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-44,2020/11/30,106.8852459,18.15396354
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-45,2020/11/30,104.5901639,15.46389216
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-46,2020/11/30,99.67213115,11.12394895
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-47,2020/11/30,106.557377,18.65617396
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-48,2020/11/30,106.8852459,19.7517394
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-49,2020/11/30,107.5409836,19.49352737
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-50,2020/11/30,107.5409836,20.19029157
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-51,2020/11/30,107.5409836,19.75342367
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-52,2020/11/30,109.5081967,20.73666259
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-53,2020/11/30,110.1639344,22.21854518
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-54,2020/11/30,108.1967213,20.66398838
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-55,2020/11/30,108.852459,21.31333271
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-56,2020/11/30,110.4918033,23.92533981
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-57,2020/11/30,111.4754098,23.674874
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-58,2020/11/30,112.1311475,24.0204007
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,-59,2020/11/30,112.1311475,23.99804281
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,0,2020/11/30,100,0
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,1,2020/11/30,102.6229508,1.284049829
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,2,2020/11/30,107.8688525,6.479107127
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,3,2020/11/30,110.1639344,8.742449212
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,4,2020/11/30,117.704918,16.50334216
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,5,2020/11/30,109.5081967,9.077608705
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,6,2020/11/30,101.9672131,1.84063189
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,7,2020/11/30,106.557377,5.103471001
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,8,2020/11/30,104.5901639,3.369672757
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,9,2020/11/30,104.9180328,4.089920708
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,10,2020/11/30,104.2622951,3.131840759
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,11,2020/11/30,102.9508197,1.989089875
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,12,2020/11/30,100.3278689,-0.897010676
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,13,2020/11/30,99.67213115,-1.739139802
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,14,2020/11/30,98.68852459,-2.559015474
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,15,2020/11/30,98.68852459,-2.373758971
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,16,2020/11/30,99.3442623,-0.666216784
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,17,2020/11/30,98.68852459,-1.656377092
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,18,2020/11/30,99.01639344,-1.871604493
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,19,2020/11/30,97.04918033,-3.794404471
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,20,2020/11/30,97.04918033,-4.541256396
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,21,2020/11/30,99.01639344,-5.275602886
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,22,2020/11/30,98.68852459,-5.134447821
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,23,2020/11/30,98.68852459,-4.431592897
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,24,2020/11/30,95.73770492,-7.005052222
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,25,2020/11/30,97.04918033,-5.305094266
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,26,2020/11/30,96.72131148,-7.275530425
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,27,2020/11/30,97.04918033,-9.402489931
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,28,2020/11/30,97.04918033,-9.498239208
HMSP.JK,-19.18,-63,Hanjaya MandalaSampoerna Tbk PT,-651381231,Delete,29,2020/11/30,95.73770492,-11.91531423
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-1,2020/11/30,104.9792531,4.180686741
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-2,2020/11/30,105.3941909,5.001925264
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-3,2020/11/30,103.7344398,4.251811272
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-4,2020/11/30,100.8298755,1.84384939
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-5,2020/11/30,95.43568465,-1.135916216
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-6,2020/11/30,95.43568465,-1.540590263
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-7,2020/11/30,95.43568465,-1.895441396
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-8,2020/11/30,95.43568465,-2.979212745
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-9,2020/11/30,96.26556017,-1.741939374
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-10,2020/11/30,95.02074689,-1.015550827
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-11,2020/11/30,95.02074689,-1.526301908
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-12,2020/11/30,97.09543568,1.196349597
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-13,2020/11/30,90.87136929,-3.347999827
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-14,2020/11/30,88.38174274,-5.588890115
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-15,2020/11/30,90.45643154,-1.567400237
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-16,2020/11/30,87.55186722,-3.639880259
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-17,2020/11/30,82.36514523,-7.27535804
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-18,2020/11/30,83.40248963,-4.72573496
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-19,2020/11/30,83.40248963,-3.521397454
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-20,2020/11/30,84.23236515,-4.03378985
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-21,2020/11/30,84.6473029,-3.946351691
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-22,2020/11/30,85.89211618,-2.956100596
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-23,2020/11/30,85.06224066,-3.818283457
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-24,2020/11/30,86.7219917,-2.242705529
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-25,2020/11/30,88.38174274,-0.422855345
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-26,2020/11/30,88.38174274,-1.047779211
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-27,2020/11/30,88.38174274,-0.773809925
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-28,2020/11/30,91.70124481,2.151913318
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-29,2020/11/30,90.87136929,2.30752522
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-30,2020/11/30,91.70124481,2.771957035
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-31,2020/11/30,91.28630705,1.904943472
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-32,2020/11/30,84.23236515,-5.054611062
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-33,2020/11/30,82.57261411,-6.551349995
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-34,2020/11/30,83.40248963,-5.952241205
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-35,2020/11/30,81.53526971,-6.175456252
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-36,2020/11/30,80.08298755,-8.966866384
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-37,2020/11/30,82.36514523,-6.580750188
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-38,2020/11/30,84.23236515,-3.552130508
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-39,2020/11/30,85.47717842,-1.865455692
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-40,2020/11/30,89.21161826,0.890419723
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-41,2020/11/30,86.7219917,-1.651450907
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-42,2020/11/30,88.38174274,0.163140822
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-43,2020/11/30,91.28630705,2.476942313
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-44,2020/11/30,94.19087137,5.45958901
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-45,2020/11/30,90.87136929,1.745097524
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-46,2020/11/30,84.6473029,-3.900879297
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-47,2020/11/30,90.87136929,2.970166206
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-48,2020/11/30,92.94605809,5.812551595
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-49,2020/11/30,93.36099585,5.313539619
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-50,2020/11/30,95.43568465,8.084992612
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-51,2020/11/30,97.09543568,9.307875752
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-52,2020/11/30,100,11.22846587
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-53,2020/11/30,100.4149378,12.46954852
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-54,2020/11/30,101.2448133,13.71208034
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-55,2020/11/30,105.8091286,18.27000232
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-56,2020/11/30,105.3941909,18.82772741
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-57,2020/11/30,105.3941909,17.59365504
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-58,2020/11/30,102.9045643,14.79381747
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,-59,2020/11/30,103.3195021,15.18639734
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,0,2020/11/30,100,0
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,1,2020/11/30,101.659751,0.320850047
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,2,2020/11/30,101.659751,0.270005705
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,3,2020/11/30,104.5643154,3.142830138
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,4,2020/11/30,102.9045643,1.702988443
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,5,2020/11/30,100.4149378,-0.015650257
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,6,2020/11/30,102.0746888,1.948107572
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,7,2020/11/30,108.7136929,7.259786898
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,8,2020/11/30,112.033195,10.81270384
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,9,2020/11/30,120.3319502,19.50383813
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,10,2020/11/30,115.7676349,14.63718053
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,11,2020/11/30,115.7676349,14.80590506
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,12,2020/11/30,120.3319502,19.10707068
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,13,2020/11/30,114.5228216,13.11155063
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,14,2020/11/30,112.4481328,11.20059272
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,15,2020/11/30,116.5975104,15.53522681
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,16,2020/11/30,118.2572614,18.24678233
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,17,2020/11/30,113.2780083,12.93310662
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,18,2020/11/30,116.5975104,15.70951244
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,19,2020/11/30,113.6929461,12.84936126
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,20,2020/11/30,113.2780083,11.68757157
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,21,2020/11/30,115.7676349,11.47563853
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,22,2020/11/30,114.5228216,10.69984917
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,23,2020/11/30,114.1078838,10.98776633
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,24,2020/11/30,107.8838174,5.141060287
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,25,2020/11/30,102.9045643,0.550289721
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,26,2020/11/30,109.1286307,5.131788805
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,27,2020/11/30,106.6390041,0.18733389
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,28,2020/11/30,105.8091286,-0.738290905
EXCL.JK,-17.32,-36.4,XL Axiata Tbk PT,-262297307,Delete,29,2020/11/30,100.8298755,-6.823143629
034020.KS,1.98,125.3,Doosan HeavyIndustries &Construction,10356931,Add,-1,2020/11/30,102.0895522,2.151621282
034020.KS,1.98,125.3,Doosan HeavyIndustries &Construction,10356931,Add,-2,2020/11/30,95.82089552,-2.872268983
034020.KS,1.98,125.3,Doosan HeavyIndustries &Construction,10356931,Add,-3,2020/11/30,91.94029851,-5.690921093
034020.KS,1.98,125.3,Doosan HeavyIndustries &Construction,10356931,Add,-4,2020/11/30,91.34328358,-7.075648605
034020.KS,1.98,125.3,Doosan HeavyIndustries &Construction,10356931,Add,-5,2020/11/30,91.34328358,-7.209943444
034020.KS,1.98,125.3,Doosan HeavyIndustries &Construction,10356931,Add,-6,2020/11/30,88.35820896,-9.844045844
034020.KS,1.98,125.3,Doosan HeavyIndustries &Construction,10356931,Add,-7,2020/11/30,87.46268657,-9.583955498
034020.KS,1.98,125.3,Doosan HeavyIndustries &Construction,10356931,Add,-8,2020/11/30,88.95522388,-7.166025174
034020.KS,1.98,125.3,Doosan HeavyIndustries &Construction,10356931,Add,-9,2020/11/30,94.62686567,-0.109679453
034020.KS,1.98,125.3,Doosan HeavyIndustries &Construction,10356931,Add,-10,2020/11/30,94.02985075,-1.593717434
034020.KS,1.98,125.3,Doosan HeavyIndustries &Construction,10356931,Add,-11,2020/11/30,98.20895522,3.509651526
034020.KS,1.98,125.3,Doosan HeavyIndustries &Construction,10356931,Add,-12,2020/11/30,97.91044776,3.105062425
034020.KS,1.98,125.3,Doosan HeavyIndustries &Construction,10356931,Add,-13,2020/11/30,97.6119403,2.826868468
034020.KS,1.98,125.3,Doosan HeavyIndustries &Construction,10356931,Add,-14,2020/11/30,95.2238806,0.338369769
034020.KS,1.98,125.3,Doosan HeavyIndustries &Construction,10356931,Add,-15,2020/11/30,93.43283582,-2.628601247
034020.KS,1.98,125.3,Doosan HeavyIndustries &Construction,10356931,Add,-16,2020/11/30,87.76119403,-6.671777046
034020.KS,1.98,125.3,Doosan HeavyIndustries &Construction,10356931,Add,-17,2020/11/30,86.86567164,-8.472378939
034020.KS,1.98,125.3,Doosan HeavyIndustries &Construction,10356931,Add,-18,2020/11/30,82.68656716,-10.63931788
034020.KS,1.98,125.3,Doosan HeavyIndustries &Construction,10356931,Add,-19,2020/11/30,85.67164179,-6.693865877
034020.KS,1.98,125.3,Doosan HeavyIndustries &Construction,10356931,Add,-20,2020/11/30,82.98507463,-7.630086019
034020.KS,1.98,125.3,Doosan HeavyIndustries &Construction,10356931,Add,-21,2020/11/30,82.08955224,-7.363224504
034020.KS,1.98,125.3,Doosan HeavyIndustries &Construction,10356931,Add,-22,2020/11/30,84.47761194,-7.376672516
034020.KS,1.98,125.3,Doosan HeavyIndustries &Construction,10356931,Add,-23,2020/11/30,82.3880597,-8.593872564
034020.KS,1.98,125.3,Doosan HeavyIndustries &Construction,10356931,Add,-24,2020/11/30,80,-8.446129713
034020.KS,1.98,125.3,Doosan HeavyIndustries &Construction,10356931,Add,-25,2020/11/30,78.50746269,-9.294277504
034020.KS,1.98,125.3,Doosan HeavyIndustries &Construction,10356931,Add,-26,2020/11/30,82.98507463,-8.197735634
034020.KS,1.98,125.3,Doosan HeavyIndustries &Construction,10356931,Add,-27,2020/11/30,81.79104478,-9.924430729
034020.KS,1.98,125.3,Doosan HeavyIndustries &Construction,10356931,Add,-28,2020/11/30,80.29850746,-13.44493297
034020.KS,1.98,125.3,Doosan HeavyIndustries &Construction,10356931,Add,-29,2020/11/30,80.29850746,-12.76555908
034020.KS,1.98,125.3,Doosan HeavyIndustries &Construction,10356931,Add,-30,2020/11/30,79.70149254,-13.09172727
